source,target,weight,track_name,artists,preview,track_id,source_id,target_id
Bad Bunny,Zion,1,Caile,"Bad Bunny, Bryant Myers, De La Ghetto, Revol, Zion",https://p.scdn.co/mp3-preview/d7c8d8de3dbc302745e4d81b562eab77cc42dd57?cid=774b29d4f13844c495f206cafdad9c86,5lr877wwUsB8inLGywHKxa,4q3ewBCX7sLwd24euuV69X,1pgDilWYDWLoOgGjf1iHNu
Jhay Cortez,Anuel AA,5,Ley Seca,"Jhay Cortez, Anuel AA",https://p.scdn.co/mp3-preview/ed10837cd98fccd9403eaf29e4e8c4c15c96e39c?cid=774b29d4f13844c495f206cafdad9c86,3JCaq3KDSROg3TXhdiDa9n,0EFisYRi20PTADoJrifHrz,2R21vXR83lH98kGeO99Y66
Jhay Cortez,Kendo Kaponi,1,Ropa Interior,"Jhay Cortez, Kendo Kaponi",https://p.scdn.co/mp3-preview/04140fa7dc4603fa39d69fd1c10034c96fb2305c?cid=774b29d4f13844c495f206cafdad9c86,6VbBXLHYIriwKQUKbI8dwE,0EFisYRi20PTADoJrifHrz,1WMwuNKzEFtU6pPkdtryYS
Jhay Cortez,Arcangel,2,La Calle,,,,0EFisYRi20PTADoJrifHrz,4SsVbpTthjScTS7U2hmr1X
Jhay Cortez,Myke Towers,11,Súbelo,"Anuel AA, Myke Towers, Jhay Cortez",https://p.scdn.co/mp3-preview/62fb7e4b4e10048819f24cfad3f5848a80738493?cid=774b29d4f13844c495f206cafdad9c86,3fHEwAssCgM4wJYdjT5Ch0,0EFisYRi20PTADoJrifHrz,7iK8PXO48WeuP03g8YR51W
Jhay Cortez,Buscabulla,1,Eternamente,"Jhay Cortez, Buscabulla",https://p.scdn.co/mp3-preview/e6ae25fb3a0c34746ceaff0ce2dfad5dcf7dd410?cid=774b29d4f13844c495f206cafdad9c86,3fC9kIUdPidr4gaedvNwDp,0EFisYRi20PTADoJrifHrz,0MoaBi6dSquXp6rrlqlF8R
Jhay Cortez,J Balvin,7,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny",https://p.scdn.co/mp3-preview/5efbd7209fcc0fb09a6544e8b718a6f7589604e0?cid=774b29d4f13844c495f206cafdad9c86,4R8BJggjosTswLxtkw8V7P,0EFisYRi20PTADoJrifHrz,1vyhD5VmyZ7KMfW5gqLgo5
Jhay Cortez,Bad Bunny,5,DÁKITI,"Bad Bunny, Jhay Cortez",https://p.scdn.co/mp3-preview/4252db9634fc9143dafbcfc298e5957195d3bb32?cid=774b29d4f13844c495f206cafdad9c86,47EiUVwUp4C9fGccaPuUCS,0EFisYRi20PTADoJrifHrz,4q3ewBCX7sLwd24euuV69X
Jhay Cortez,Rafa Pabön,3,Cuando Bebe,"Jhay Cortez, Rafa Pabön",https://p.scdn.co/mp3-preview/ad45d6001d40dc6550cf8133dd789d364a883eac?cid=774b29d4f13844c495f206cafdad9c86,3y6QLG81MzwXIoj6fPPckC,0EFisYRi20PTADoJrifHrz,11YLRSsZA3YVuQQtHXKTlz
Jhay Cortez,Almighty,7,Costear,"Jhay Cortez, Almighty",https://p.scdn.co/mp3-preview/ccbe2b32ba09b04538668cc5b69c9f8e27543250?cid=774b29d4f13844c495f206cafdad9c86,6BpWc67RGuBJgFfAlKzh5v,0EFisYRi20PTADoJrifHrz,6P6GTRTigHBp8ZesNtpCKH
Jhay Cortez,Tainy,2,Imaginaste,"Jhay Cortez, Tainy",https://p.scdn.co/mp3-preview/781016901d19c8feee1081eea3c365dc643abba9?cid=774b29d4f13844c495f206cafdad9c86,39GnQAiQ81e6jHngiQ2LtN,0EFisYRi20PTADoJrifHrz,0GM7qgcRCORpGnfcN2tCiB
Jhay Cortez,C. Tangana,2,¿Cuánto E$?,"Jhay Cortez, C. Tangana",https://p.scdn.co/mp3-preview/9da2477561bcf81200327712092c3473349127cd?cid=774b29d4f13844c495f206cafdad9c86,77eLBhhdkYwEOptOKfkXlh,0EFisYRi20PTADoJrifHrz,5TYxZTjIPqKM8K8NuP9woO
Jhay Cortez,Zion & Lennox,3,Somos Iguales,"Jhay Cortez, Zion & Lennox",https://p.scdn.co/mp3-preview/acdcf34701101e71174ddbe76cb26e4c54f55b4b?cid=774b29d4f13844c495f206cafdad9c86,2oil3h4el2DznWKHqxfCnV,0EFisYRi20PTADoJrifHrz,21451j1KhjAiaYKflxBjr1
Jhay Cortez,KAROL G,2,Deséame Suerte,"Jhay Cortez, KAROL G, Haze",https://p.scdn.co/mp3-preview/77c3da6916c8c63cb075f1ffe00858a4a6498632?cid=774b29d4f13844c495f206cafdad9c86,0dG7rYBDUEPhfqdwaCEhq0,0EFisYRi20PTADoJrifHrz,790FomKkXshlbRYZFtlgla
Jhay Cortez,Haze,3,Prendemos,"Haze, Jhay Cortez, Lunay",https://p.scdn.co/mp3-preview/f94644478c2c78c2d47774843f9994634bca780c?cid=774b29d4f13844c495f206cafdad9c86,3YLbntjcsRoButdoVta3rq,0EFisYRi20PTADoJrifHrz,77iZVjeYoYSl5P0K9mIiUE
Jhay Cortez,Wisin & Yandel,3,Llueve,"Wisin & Yandel, Sech, Jhay Cortez",https://p.scdn.co/mp3-preview/13e3c7d68361a6cbd8867e9d777fccbfd08ec5ac?cid=774b29d4f13844c495f206cafdad9c86,5yDAnr9USNQTP6ojiWBCvv,0EFisYRi20PTADoJrifHrz,1wZtkThiXbVNtj6hee6dz9
Jhay Cortez,Ozuna,3,Emojis de Corazones (feat. Los Legendarios),"Wisin, Jhay Cortez, Ozuna, Los Legendarios",https://p.scdn.co/mp3-preview/af49b87f422b41b6ef0e1b6944d649f878763f4d?cid=774b29d4f13844c495f206cafdad9c86,5Mw46yRtdiOdjqSG0eDItr,0EFisYRi20PTADoJrifHrz,1i8SpTcr7yvPOmcqrbnVXY
Jhay Cortez,Miky Woodz,4,Se Supone - RMX,"Jhay Cortez, Darell, Ñengo Flow, Almighty, Miky Woodz, Myke Towers",https://p.scdn.co/mp3-preview/c1e12af3b0b7d77daa51a19f80c984b01e9a5712?cid=774b29d4f13844c495f206cafdad9c86,4Kye6YdP0k9dXr6XY74MOn,0EFisYRi20PTADoJrifHrz,1pf0MPKfKdvS8J779mS1Ay
Jhay Cortez,Bryant Myers,4,Deseos - Remix,"Jhay Cortez, Nio Garcia, Casper Magico, Bryant Myers",https://p.scdn.co/mp3-preview/9a3d7318e7a519d5903e4a5209cc8a447c63f952?cid=774b29d4f13844c495f206cafdad9c86,2NzB5AmNbpS95V9B4XpsFp,0EFisYRi20PTADoJrifHrz,6w9ToX5slZ4uIdmD17hJ3c
Jhay Cortez,Darell,6,La Calle,,,,0EFisYRi20PTADoJrifHrz,1TtXnWcUs0FCkaZDPGYHdf
Jhay Cortez,Jory Boy,2,Donde No Se Vea,"Jhay Cortez, Jory Boy, Pusho",https://p.scdn.co/mp3-preview/17c673e29f38c09c6a369cdae629362c805555ab?cid=774b29d4f13844c495f206cafdad9c86,0w1vNOExghFTe5psvciguQ,0EFisYRi20PTADoJrifHrz,5lFhCi03HDneWzvCxGctrT
Jhay Cortez,Pusho,2,Donde No Se Vea,"Jhay Cortez, Jory Boy, Pusho",https://p.scdn.co/mp3-preview/17c673e29f38c09c6a369cdae629362c805555ab?cid=774b29d4f13844c495f206cafdad9c86,0w1vNOExghFTe5psvciguQ,0EFisYRi20PTADoJrifHrz,2qbEtwBVyobgpNP5KcHE9J
Jhay Cortez,Ñengo Flow,3,Se Supone - RMX,"Jhay Cortez, Darell, Ñengo Flow, Almighty, Miky Woodz, Myke Towers",https://p.scdn.co/mp3-preview/c1e12af3b0b7d77daa51a19f80c984b01e9a5712?cid=774b29d4f13844c495f206cafdad9c86,4Kye6YdP0k9dXr6XY74MOn,0EFisYRi20PTADoJrifHrz,12vb80Km0Ew53ABfJOepVz
Jhay Cortez,Sech,2,911 - Remix,"Sech, Jhay Cortez",https://p.scdn.co/mp3-preview/001b37caeb98d91871c4619f3a0ca55ef880aa7b?cid=774b29d4f13844c495f206cafdad9c86,27RSJHEA99Y0Vsow7nA37A,0EFisYRi20PTADoJrifHrz,77ziqFxp5gaInVrF2lj4ht
Jhay Cortez,Ankhal,1,Holy Shit - Remix,"Ankhal, Jhay Cortez",https://p.scdn.co/mp3-preview/1d566b2d084f9628f8ea6ac0245045d7b4b2f1ca?cid=774b29d4f13844c495f206cafdad9c86,1OzhsvZSKTMUZRjo4al9cA,0EFisYRi20PTADoJrifHrz,6NmMI7UnfmIpLRYoz8H9jm
Jhay Cortez,Wisin,3,Fiel - Remix,"Wisin, Jhay Cortez, Anuel AA, Los Legendarios, Myke Towers",https://p.scdn.co/mp3-preview/46439605b8c17216e437dd49be67c0f3d146245e?cid=774b29d4f13844c495f206cafdad9c86,43qcs9NpJhDxtG91zxFkj7,0EFisYRi20PTADoJrifHrz,3E6xrwgnVfYCrCs0ePERDz
Jhay Cortez,Los Legendarios,3,Fiel - Remix,"Wisin, Jhay Cortez, Anuel AA, Los Legendarios, Myke Towers",https://p.scdn.co/mp3-preview/46439605b8c17216e437dd49be67c0f3d146245e?cid=774b29d4f13844c495f206cafdad9c86,43qcs9NpJhDxtG91zxFkj7,0EFisYRi20PTADoJrifHrz,0n6sKrG0xKAf8xmdqeNGke
Jhay Cortez,Sebastian Yatra,1,Delincuente,"Sebastian Yatra, Jhay Cortez",https://p.scdn.co/mp3-preview/43176679cd90417f214668f54fadf32e7fee31da?cid=774b29d4f13844c495f206cafdad9c86,6ijhglpYnoAlWdX4baYw7v,0EFisYRi20PTADoJrifHrz,07YUOmWljBTXwIseAUd9TW
Jhay Cortez,Daddy Yankee,1,SÚBELE EL VOLUMEN,"Daddy Yankee, Myke Towers, Jhay Cortez",https://p.scdn.co/mp3-preview/5df9cbda78d5f194fd0f663694936163b9faa319?cid=774b29d4f13844c495f206cafdad9c86,343HgC6SVFtTAgMPlGoNjn,0EFisYRi20PTADoJrifHrz,4VMYDCV2IEDYJArk749S6m
Jhay Cortez,Mora,2,Pegate - Remix,"Mora, Jhay Cortez",https://p.scdn.co/mp3-preview/5c879e0cedc69c14e41f3936502cce259e969366?cid=774b29d4f13844c495f206cafdad9c86,7C2RvtNZvxPdol2JXAdxVK,0EFisYRi20PTADoJrifHrz,0Q8NcsJwoCbZOHHW63su5S
Jhay Cortez,Lunay,2,Prendemos,"Haze, Jhay Cortez, Lunay",https://p.scdn.co/mp3-preview/f94644478c2c78c2d47774843f9994634bca780c?cid=774b29d4f13844c495f206cafdad9c86,3YLbntjcsRoButdoVta3rq,0EFisYRi20PTADoJrifHrz,47MpMsUfWtgyIIBEFOr4FE
Jhay Cortez,De La Ghetto,3,La Calle,,,,0EFisYRi20PTADoJrifHrz,3EiLUeyEcA6fbRPSHkG5kb
Jhay Cortez,Eladio Carrion,2,Costear - Equipo Rojo Remix,"Jhay Cortez, Almighty, Juanka, Bryant Myers, Rauw Alejandro, Justin Quiles, Lyanno, Eladio Carrion, Joyce Santana, AMMUNATION",https://p.scdn.co/mp3-preview/b1ffb2d2e4e939fc18b59568dfccf10efc1530c5?cid=774b29d4f13844c495f206cafdad9c86,2vSpp9vCsoUHVz9FNqCsze,0EFisYRi20PTADoJrifHrz,5XJDexmWFLWOkjOEjOVX3e
Jhay Cortez,Alex Sensation,1,La Calle,,,,0EFisYRi20PTADoJrifHrz,0OROVBEZCocg0FcgJpyBse
Jhay Cortez,Brytiago,1,Dispo,"Brytiago, Jhay Cortez",https://p.scdn.co/mp3-preview/219ec58308485c0abcf45902939a53c81336fe2c?cid=774b29d4f13844c495f206cafdad9c86,4CsCOUmdEG1CD5vgfBq2hv,0EFisYRi20PTADoJrifHrz,00XhexlJEXQstHimpZN910
Jhay Cortez,Leebrian,1,A Vapor,"Sky Rompiendo, Jhay Cortez, Leebrian, Mora",https://p.scdn.co/mp3-preview/7ba8385b2d4fa379b9e1d95b137d346c33abc13e?cid=774b29d4f13844c495f206cafdad9c86,7JGUQpRKKQf1CfZFBVYPxi,0EFisYRi20PTADoJrifHrz,40lro6xpFS9TxV2uC7yvs4
Jhay Cortez,Sofía Reyes,1,A Tu Manera [CORBATA],"Sofía Reyes, Jhay Cortez",https://p.scdn.co/mp3-preview/86217c6d0ec0d468bd0a527355ac02260f0e162b?cid=774b29d4f13844c495f206cafdad9c86,078pBFcxfo4C8zj67XUXcb,0EFisYRi20PTADoJrifHrz,0haZhu4fFKt0Ag94kZDiz2
Jhay Cortez,Cali Y El Dandee,1,Sólo Mía,"Cali Y El Dandee, Greeicy, Jhay Cortez",https://p.scdn.co/mp3-preview/91edd6e5cb2ba1243a4cdedf697cadd72aca7785?cid=774b29d4f13844c495f206cafdad9c86,1o0waAW9pTnG5jnkJXHQla,0EFisYRi20PTADoJrifHrz,5DUlefCLzVRzNWaNURTFpK
Jhay Cortez,Greeicy,1,Sólo Mía,"Cali Y El Dandee, Greeicy, Jhay Cortez",https://p.scdn.co/mp3-preview/91edd6e5cb2ba1243a4cdedf697cadd72aca7785?cid=774b29d4f13844c495f206cafdad9c86,1o0waAW9pTnG5jnkJXHQla,0EFisYRi20PTADoJrifHrz,5dbaLmK5SHLLg8Z4CcTJpX
Jhay Cortez,Mariah Angeliq,1,Costear - Remix,"Jhay Cortez, Mariah Angeliq, Eq",https://p.scdn.co/mp3-preview/3c3175cfaa3a8d609211985d6b6191fef48dd06f?cid=774b29d4f13844c495f206cafdad9c86,4Unp7glQqT0cZLdZs0TAVz,0EFisYRi20PTADoJrifHrz,0KKUc4amZyvswV2YL6WTar
Jhay Cortez,Alvaro Diaz,1,Costear - Equipo Negro Remix,"Jhay Cortez, Almighty, De La Ghetto, Alvaro Diaz, Brray, Rafa Pabön, Lunay, Myke Towers, Alex Rose, AMMUNATION",https://p.scdn.co/mp3-preview/9104d6c4cb838bb845f296897f46cdf764775634?cid=774b29d4f13844c495f206cafdad9c86,1HWICR7GSzW2Dw4DnsARo0,0EFisYRi20PTADoJrifHrz,5J7rXWjtn5HzUkJ4Jet8Fr
Jhay Cortez,Brray,1,Costear - Equipo Negro Remix,"Jhay Cortez, Almighty, De La Ghetto, Alvaro Diaz, Brray, Rafa Pabön, Lunay, Myke Towers, Alex Rose, AMMUNATION",https://p.scdn.co/mp3-preview/9104d6c4cb838bb845f296897f46cdf764775634?cid=774b29d4f13844c495f206cafdad9c86,1HWICR7GSzW2Dw4DnsARo0,0EFisYRi20PTADoJrifHrz,1GKIlPFdcewHtpDVCQ8zmJ
Jhay Cortez,Alex Rose,1,Costear - Equipo Negro Remix,"Jhay Cortez, Almighty, De La Ghetto, Alvaro Diaz, Brray, Rafa Pabön, Lunay, Myke Towers, Alex Rose, AMMUNATION",https://p.scdn.co/mp3-preview/9104d6c4cb838bb845f296897f46cdf764775634?cid=774b29d4f13844c495f206cafdad9c86,1HWICR7GSzW2Dw4DnsARo0,0EFisYRi20PTADoJrifHrz,2DspEsT7UXGKd2VaaedgG4
Jhay Cortez,Juanka,1,Costear - Equipo Rojo Remix,"Jhay Cortez, Almighty, Juanka, Bryant Myers, Rauw Alejandro, Justin Quiles, Lyanno, Eladio Carrion, Joyce Santana, AMMUNATION",https://p.scdn.co/mp3-preview/b1ffb2d2e4e939fc18b59568dfccf10efc1530c5?cid=774b29d4f13844c495f206cafdad9c86,2vSpp9vCsoUHVz9FNqCsze,0EFisYRi20PTADoJrifHrz,3Wb38LDP3N4tkobValgE9D
Jhay Cortez,Rauw Alejandro,1,Costear - Equipo Rojo Remix,"Jhay Cortez, Almighty, Juanka, Bryant Myers, Rauw Alejandro, Justin Quiles, Lyanno, Eladio Carrion, Joyce Santana, AMMUNATION",https://p.scdn.co/mp3-preview/b1ffb2d2e4e939fc18b59568dfccf10efc1530c5?cid=774b29d4f13844c495f206cafdad9c86,2vSpp9vCsoUHVz9FNqCsze,0EFisYRi20PTADoJrifHrz,1mcTU81TzQhprhouKaTkpq
Jhay Cortez,Justin Quiles,1,Costear - Equipo Rojo Remix,"Jhay Cortez, Almighty, Juanka, Bryant Myers, Rauw Alejandro, Justin Quiles, Lyanno, Eladio Carrion, Joyce Santana, AMMUNATION",https://p.scdn.co/mp3-preview/b1ffb2d2e4e939fc18b59568dfccf10efc1530c5?cid=774b29d4f13844c495f206cafdad9c86,2vSpp9vCsoUHVz9FNqCsze,0EFisYRi20PTADoJrifHrz,14zUHaJZo1mnYtn6IBRaRP
Jhay Cortez,Lyanno,1,Costear - Equipo Rojo Remix,"Jhay Cortez, Almighty, Juanka, Bryant Myers, Rauw Alejandro, Justin Quiles, Lyanno, Eladio Carrion, Joyce Santana, AMMUNATION",https://p.scdn.co/mp3-preview/b1ffb2d2e4e939fc18b59568dfccf10efc1530c5?cid=774b29d4f13844c495f206cafdad9c86,2vSpp9vCsoUHVz9FNqCsze,0EFisYRi20PTADoJrifHrz,1Ts9of7VPZElwPQnqnDSfW
Jhay Cortez,Joyce Santana,1,Costear - Equipo Rojo Remix,"Jhay Cortez, Almighty, Juanka, Bryant Myers, Rauw Alejandro, Justin Quiles, Lyanno, Eladio Carrion, Joyce Santana, AMMUNATION",https://p.scdn.co/mp3-preview/b1ffb2d2e4e939fc18b59568dfccf10efc1530c5?cid=774b29d4f13844c495f206cafdad9c86,2vSpp9vCsoUHVz9FNqCsze,0EFisYRi20PTADoJrifHrz,4zOhMWD0LoBe2nP7s9cHhX
Jhay Cortez,Nio Garcia,2,Deseos - Remix,"Jhay Cortez, Nio Garcia, Casper Magico, Bryant Myers",https://p.scdn.co/mp3-preview/9a3d7318e7a519d5903e4a5209cc8a447c63f952?cid=774b29d4f13844c495f206cafdad9c86,2NzB5AmNbpS95V9B4XpsFp,0EFisYRi20PTADoJrifHrz,5hdhHgpxyniooUiQVaPxQ0
Jhay Cortez,Casper Magico,2,Deseos - Remix,"Jhay Cortez, Nio Garcia, Casper Magico, Bryant Myers",https://p.scdn.co/mp3-preview/9a3d7318e7a519d5903e4a5209cc8a447c63f952?cid=774b29d4f13844c495f206cafdad9c86,2NzB5AmNbpS95V9B4XpsFp,0EFisYRi20PTADoJrifHrz,1fux65HMCBvfJHqlBc4Nno
Tony Dize,Yandel,8,Permitame,"Tony Dize, Yandel",https://p.scdn.co/mp3-preview/d3185688b87552d4cd08d081a52c6bef1279b66a?cid=774b29d4f13844c495f206cafdad9c86,2Dbq5moIguMsbRZa9SB7gD,3LKXWvXFWrkwUzJWxzwVpW,0eHQ9o50hj6ZDNBt6Ys1sD
Tony Dize,Nicky Jam,2,Deseos (feat. Nicky Jam),"Tony Dize, Nicky Jam",https://p.scdn.co/mp3-preview/fde0a80b7924387646027ccbf44bfdd7d0da5850?cid=774b29d4f13844c495f206cafdad9c86,5MnBzffQ10dLwNVOiIo8IS,3LKXWvXFWrkwUzJWxzwVpW,1SupJlEpv7RS2tPNRaHViT
Tony Dize,Don Omar,7,Solos (feat. Plan B & Don Omar),"Tony Dize, Plan B, Don Omar",https://p.scdn.co/mp3-preview/8e15ca02913304cbacb6e51d5d65965a10e726fe?cid=774b29d4f13844c495f206cafdad9c86,6FneC4m7h21vhlUVDh25XM,3LKXWvXFWrkwUzJWxzwVpW,33ScadVnbm2X8kkUqOkC6Z
Tony Dize,Arcangel,7,Mi Amor Es Pobre (feat. Ken Y & Arcangel),"Tony Dize, Ken-Y, Arcangel",https://p.scdn.co/mp3-preview/f149defa7fa1955d55860b5da269b7c3a8cc74aa?cid=774b29d4f13844c495f206cafdad9c86,7MgegZtdz8N6p4FHgVMaw3,3LKXWvXFWrkwUzJWxzwVpW,4SsVbpTthjScTS7U2hmr1X
Tony Dize,Farruko,2,Si No Te Tengo (feat. Farruko),"Tony Dize, Farruko",https://p.scdn.co/mp3-preview/38e16187942abca236a7f11ed8110f161b3d289a?cid=774b29d4f13844c495f206cafdad9c86,7fAOBLpXYWz0KYjAFN71dV,3LKXWvXFWrkwUzJWxzwVpW,329e4yvIujISKGKz1BZZbO
Tony Dize,Ñengo Flow,2,Suelta Por Ahí (feat. Ñengo Flow & Lobo),"Tony Dize, Ñengo Flow, Lobo",https://p.scdn.co/mp3-preview/05cd08667bb04c94bacf3c2653b9f1148bb41d5a?cid=774b29d4f13844c495f206cafdad9c86,2MAuybGn7OL4eFPcJOMGGs,3LKXWvXFWrkwUzJWxzwVpW,12vb80Km0Ew53ABfJOepVz
Tony Dize,Natti Natasha,2,Te Falto El Valor (feat. Natti Natasha),"Tony Dize, Natti Natasha",https://p.scdn.co/mp3-preview/a192c57556f28d265a27ff4142ac658c5423163e?cid=774b29d4f13844c495f206cafdad9c86,1FjGIACpzExXj2ZLDNqMJI,3LKXWvXFWrkwUzJWxzwVpW,1GDbiv3spRmZ1XdM1jQbT7
Tony Dize,Ken-Y,7,El Doctorado feat. Don Omar & Ken-Y,"Tony Dize, Don Omar, Ken-Y",https://p.scdn.co/mp3-preview/9832ba5cea685a368a7e7416a5e660765cada05e?cid=774b29d4f13844c495f206cafdad9c86,4qh8a3jw7fvgYaX3HtwSHq,3LKXWvXFWrkwUzJWxzwVpW,4DYFVNKZ1uixa6SQTvzQwJ
Tony Dize,Wisin,4,Ella Me Llama Tarde (feat. Wisin),"Tony Dize, Wisin",https://p.scdn.co/mp3-preview/4322bcaacdf3cb1eaa022ba5a1d945ade5d9c6a8?cid=774b29d4f13844c495f206cafdad9c86,4s47Y3uwqjOvdWKTmgPswS,3LKXWvXFWrkwUzJWxzwVpW,3E6xrwgnVfYCrCs0ePERDz
Tony Dize,Plan B,5,Solos (feat. Plan B),"Tony Dize, Plan B",https://p.scdn.co/mp3-preview/b0ee2192ca954e240460b908f6244316bffb3e4b?cid=774b29d4f13844c495f206cafdad9c86,2ItA7kOg5NH6AygzU30sEv,3LKXWvXFWrkwUzJWxzwVpW,2jSGzJw0ebJLu7OLVSOcBP
Tony Dize,Cosculluela,2,A Punto de Cazar (feat. Cosculluela),"Tony Dize, Cosculluela",https://p.scdn.co/mp3-preview/439e570b14fe824c35168ae536dbfcd4cff6979d?cid=774b29d4f13844c495f206cafdad9c86,7nmIKKlEzPkjLyLlK1sqBl,3LKXWvXFWrkwUzJWxzwVpW,00me4Ke1LsvMxt5kydlMyU
Tony Dize,Silvestre Dangond,1,Prometo Olvidarte - Vallenato Version,,,,3LKXWvXFWrkwUzJWxzwVpW,3OcvS8PzSGYMBvLdzY6g3e
Rauw Alejandro,Rvssian,2,Nostálgico,"Rvssian, Rauw Alejandro, Chris Brown",https://p.scdn.co/mp3-preview/d1d83b6f0e86ff6e5ad31415e223e54c8a67b288?cid=774b29d4f13844c495f206cafdad9c86,2BEcap3xJtmiPaHKyfQi4e,1mcTU81TzQhprhouKaTkpq,1fctva4kpRbg2k3v7kwRuS
Rauw Alejandro,Ankhal,1,WUEPA,"Rauw Alejandro, Ankhal",https://p.scdn.co/mp3-preview/c4f41d9d18dc2d3c5feb44557a4c22e897c975f5?cid=774b29d4f13844c495f206cafdad9c86,0KYmzY7oFojlPb84tJeHhp,1mcTU81TzQhprhouKaTkpq,6NmMI7UnfmIpLRYoz8H9jm
Rauw Alejandro,Tainy,4,Sci-Fi,"Tainy, Rauw Alejandro",https://p.scdn.co/mp3-preview/db4b98b2ce549b465e5439c90cd13b1b41ac50a8?cid=774b29d4f13844c495f206cafdad9c86,5hF1rSgXQ4EPdWdYb8E6q0,1mcTU81TzQhprhouKaTkpq,0GM7qgcRCORpGnfcN2tCiB
Rauw Alejandro,Lyanno,8,LOKERA,"Rauw Alejandro, Lyanno, Brray",https://p.scdn.co/mp3-preview/3c744a8d3454db43a31c420fb46f46ef86a253d9?cid=774b29d4f13844c495f206cafdad9c86,79HZAZNnOE97rb2hnI0XQr,1mcTU81TzQhprhouKaTkpq,1Ts9of7VPZElwPQnqnDSfW
Rauw Alejandro,Sech,3,Mood,"Rauw Alejandro, Sech",https://p.scdn.co/mp3-preview/8cb34486c05d1ddaa05a4d91396762224dd75193?cid=774b29d4f13844c495f206cafdad9c86,2ISzmtY9Exy1IwmJj3Hc7P,1mcTU81TzQhprhouKaTkpq,77ziqFxp5gaInVrF2lj4ht
Rauw Alejandro,Zion & Lennox,1,Química (feat. The Martinez Brothers),"Rauw Alejandro, Zion & Lennox, Mr. Naisgai, The Martinez Brothers",https://p.scdn.co/mp3-preview/9b024e946e311a4de8b0fa998f799e3e930fd514?cid=774b29d4f13844c495f206cafdad9c86,7IZn95vTYrhHRbFmZsdD2A,1mcTU81TzQhprhouKaTkpq,21451j1KhjAiaYKflxBjr1
Rauw Alejandro,J Balvin,2,De Cora <3,"Rauw Alejandro, J Balvin",https://p.scdn.co/mp3-preview/d67bd72ce1e183fb349b9326f2a54cf11c861a4d?cid=774b29d4f13844c495f206cafdad9c86,22Sh5dlwbERqJAq1fZk5b2,1mcTU81TzQhprhouKaTkpq,1vyhD5VmyZ7KMfW5gqLgo5
Rauw Alejandro,Anuel AA,5,Reloj,"Rauw Alejandro, Anuel AA",https://p.scdn.co/mp3-preview/13e01ac61aa32ad1bc06210f93fd6da19412d0dd?cid=774b29d4f13844c495f206cafdad9c86,7r9ZhitdQBONTFOiJW5mr8,1mcTU81TzQhprhouKaTkpq,2R21vXR83lH98kGeO99Y66
Rauw Alejandro,Wisin & Yandel,1,No Te Creo,"Rauw Alejandro, Wisin & Yandel, Mr. Naisgai",https://p.scdn.co/mp3-preview/3b5c13578c30fe66e9183d79a4e23846b8f9cbb5?cid=774b29d4f13844c495f206cafdad9c86,4QSCkYRmv06vKZjXPoarXz,1mcTU81TzQhprhouKaTkpq,1wZtkThiXbVNtj6hee6dz9
Rauw Alejandro,Arcangel,1,Soy Una Gargola,"Rauw Alejandro, Arcangel, Randy",https://p.scdn.co/mp3-preview/a3468a26bb4615234d27987d1085b62a7133283c?cid=774b29d4f13844c495f206cafdad9c86,4bEwaORm2IBfu3omjEna7I,1mcTU81TzQhprhouKaTkpq,4SsVbpTthjScTS7U2hmr1X
Rauw Alejandro,Randy,2,Soy Una Gargola,"Rauw Alejandro, Arcangel, Randy",https://p.scdn.co/mp3-preview/a3468a26bb4615234d27987d1085b62a7133283c?cid=774b29d4f13844c495f206cafdad9c86,4bEwaORm2IBfu3omjEna7I,1mcTU81TzQhprhouKaTkpq,7qYeIN2r4H1kBvr0Gm9Iav
Rauw Alejandro,Myke Towers,5,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Rauw Alejandro, Myke Towers, DJ Nelson, Jhay Cortez, Lunay, Kendo Kaponi",https://p.scdn.co/mp3-preview/3bd413a58463656fc2d92df1cc1729aa45e713aa?cid=774b29d4f13844c495f206cafdad9c86,7LE1K0lZyRFZjSlrnm7lfD,1mcTU81TzQhprhouKaTkpq,7iK8PXO48WeuP03g8YR51W
Rauw Alejandro,Dalex,5,El Efecto - Remix,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",https://p.scdn.co/mp3-preview/44a38c7c74c145686bb487dde0894a9f0c02d34d?cid=774b29d4f13844c495f206cafdad9c86,74j34STf8L6uADnTN69ohv,1mcTU81TzQhprhouKaTkpq,0KPX4Ucy9dk82uj4GpKesn
Rauw Alejandro,Lenny Tavárez,5,Elegí (feat. Dímelo Flow),"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",https://p.scdn.co/mp3-preview/122576cad1581f67b30a351c865d9f2d45284243?cid=774b29d4f13844c495f206cafdad9c86,50ZC4PM7hywH27RcCfViau,1mcTU81TzQhprhouKaTkpq,1pQWsZQehhS4wavwh7Fnxd
